//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Year,Peak,Team,LastName,FirstName,NickName,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Buy Order High(CC),Sell Order Low(CC),Last 10 Price(CC),date
Hardware Heroes RF Reggie Jackson OAK 1969,62027,85,9,0,1969,N,Oakland Athletics,Jackson,Reggie,Mr. October,9,18,5,1946,2,2,9,0,53,143,120,114,46,63,50,120,107,96,39,61,54,150,127,120,49,64,0,0,0,54,57,69,65,3,3,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,3,183,9,5,10,10,0,0,0,72,46,91,0,0,0,0,0,0,0,29,84,0,0,0,0,0,0,1,1,4,3,15,0,0,jackso002reg,2222,4390,4390,0,0,20001,2024-03-15,
MLB 2024 Live RP Luke Jackson SF,60930,78,1,0,2024,N,San Francisco Giants,Jackson,Luke,Skywalker,77,24,8,1991,1,1,1,12,29,18,10,20,25,27,29,18,10,20,25,27,29,18,10,20,25,27,0,0,0,15,17,6,22,44,18,95,81,64,97,67,92,78,63,92,65,98,85,65,100,68,78,84,70,0,0,0,0,0,0,0,0,0,14,59,0,96-98,4,188,14,19,39,13,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,0,jackso001luk,350,499,591,0,0,0,2024-03-15,
All-Star SP Larry Jackson CHC 1963,63391,77,5,0,1963,N,Chicago Cubs,Jackson,Larry,,46,2,6,1931,1,1,1,11,49,65,39,59,56,47,46,55,40,61,47,49,50,69,39,59,59,47,0,0,0,13,4,6,22,48,9,45,90,95,106,75,41,80,91,95,66,48,98,99,114,85,36,31,36,0,0,0,0,0,0,0,0,0,88,115,1,90-92,2,188,27,28,27,25,0,0,0,5,4,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,jackso001law,125,499,605,15001,0,0,2024-03-15,
MLB 2024 Live RP Jay Jackson MIN,64154,67,1,0,2024,N,Minnesota Twins,Jackson,Jay,,65,27,10,1987,1,1,1,12,27,17,4,18,21,28,27,18,4,18,21,28,27,17,4,18,21,28,0,0,0,20,15,24,22,44,22,89,68,84,60,74,80,62,81,55,65,97,73,87,66,83,84,84,0,0,0,0,0,0,0,0,0,0,16,60,4,92-94,3,185,39,2,64,3,4,4,6,60,33,39,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,1,2,0,1,jackso001jay,28,55,43,0,0,0,2024-03-15,
Rookie Sensation 3B Ray Jablonski STL 1953,63954,47,3,0,1953,N,St. Louis Cardinals,Jablonski,Ray,Jabbo,11,17,12,1926,1,1,5,0,59,65,77,53,73,53,66,77,79,61,86,54,57,61,77,49,69,53,2,1,0,37,25,58,30,5,8,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,83-85,4,178,46,44,61,36,0,0,0,2,2,3,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,jablon002ray,75,280,241,0,5001,0,2024-03-15,
Rookie Sensation 3B Akinori Iwamura TB 2007,64260,58,3,0,2007,N,Tampa Bay Devil Rays,Iwamura,Akinori,,1,9,2,1979,2,1,5,0,76,76,42,84,63,89,79,54,69,82,56,113,75,84,31,85,66,82,0,0,0,76,49,58,67,33,50,1,10,1,1,18,1,9,1,1,16,1,10,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,24,4,83-85,2,175,49,80,69,34,0,0,0,6,7,2,0,0,0,49,59,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0,0,iwamur001aki,11,150,132,0,0,0,2024-03-22,
All-Star SP Hisashi Iwakuma SEA 2013,64257,85,5,0,2013,N,Seattle Mariners,Iwakuma,Hisashi,Kuma,18,12,4,1981,1,1,1,11,20,35,38,47,17,23,20,35,39,48,17,23,20,35,38,47,17,23,2,2,0,7,3,6,11,30,7,67,82,104,70,115,65,88,102,79,107,69,78,106,63,121,72,42,54,0,0,74,76,0,0,0,0,0,86,100,2,89-91,3,191,27,21,24,24,0,0,0,9,7,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,0,iwakum001his,1280,4299,5088,0,0,0,2024-03-22,
Snapshot 1B Mike Ivie SF 1979,62983,63,7,0,1979,N,San Francisco Giants,Ivie,Mike,,15,8,8,1952,1,1,3,0,54,74,107,74,50,63,56,84,122,64,54,65,53,70,102,77,49,63,0,0,0,48,23,74,50,5,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,83-85,3,191,27,48,42,32,0,0,0,51,53,63,0,0,63,0,5,0,60,0,0,0,1,0,1,0,1,0,0,4,1,2,0,1,ivie--001mic,50,104,66,0,12000,0,2024-03-15,
Rookie Sensation SP Jason Isringhausen NYM 1995,63717,72,3,0,1995,N,New York Mets,Isringhausen,Jason,,29,7,9,1972,1,1,1,11,20,37,36,53,17,24,20,37,36,53,17,24,20,37,36,53,17,24,0,1,0,14,5,6,23,23,10,44,91,69,95,93,44,90,69,94,91,45,91,69,95,93,27,19,27,25,25,0,0,0,0,0,0,0,72,33,2,90-92,3,191,28,13,21,24,0,0,0,8,6,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,1,isring001jas,300,364,323,0,15001,0,2024-03-15,
Unsung Heroes SP Kazuhisa Ishii LAD 2003,62079,42,8,0,2003,N,Los Angeles Dodgers,Ishii,Kazuhisa,,17,9,9,1973,2,2,1,11,16,36,35,49,16,19,16,35,34,47,16,19,18,37,36,50,17,20,2,2,0,14,4,6,24,96,5,97,78,17,75,88,102,82,17,78,94,95,77,17,73,85,94,81,101,0,0,0,0,72,0,0,0,0,59,33,4,90-92,3,183,29,21,24,24,0,0,0,10,7,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,ishii-001kaz,50,104,119,0,0,5001,2024-03-15,
Unsung Heroes 2B Frank Isbell CWS 1905,62292,65,8,0,1905,N,Chicago White Sox,Isbell,Frank,Bald Eagle,16,21,8,1875,2,1,4,0,78,114,77,55,78,77,71,101,64,47,66,76,82,118,80,57,83,78,0,1,0,69,77,78,65,89,9,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,90-92,3,180,43,54,23,69,0,0,0,73,56,70,0,0,29,44,0,0,0,17,77,0,1,1,0,0,0,0,1,1,1,2,0,1,isbell001wil,26,76,42,0,0,0,2024-03-15,
MLB 2024 Live CF Kyle Isbel KC,61627,72,1,0,2024,N,Kansas City Royals,Isbel,Kyle,,28,3,3,1997,2,1,8,0,68,79,55,65,71,67,66,77,54,62,68,66,70,81,56,66,73,68,0,0,0,72,56,79,70,51,50,1,27,1,1,53,1,27,1,1,52,1,27,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,80-83,4,180,21,24,39,11,1,1,2,92,86,64,0,0,0,0,0,0,71,91,86,0,1,0,1,0,1,1,1,8,2,5,0,1,isbel-000kyl,312,412,378,0,0,0,2024-03-15,
Unsung Heroes SS Arthur Irwin PRO 1884,62299,66,8,0,1884,N,Providence Grays,Irwin,Arthur,Doc,52,14,2,1858,2,1,6,0,59,65,51,75,67,57,58,62,49,72,66,56,60,66,52,76,68,58,0,0,0,57,83,79,54,4,5,33,46,46,57,35,32,45,46,55,35,33,48,47,60,36,78,0,0,0,0,0,0,0,0,0,0,0,0,13,2,88-90,3,183,88,69,85,89,0,0,0,1,7,10,0,0,0,0,0,83,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,1,irwin-001art,29,67,65,0,10001,0,2024-03-15,
MLB 2024 Live SP Jake Irvin WSH,61243,62,1,0,2024,N,Washington Nationals,Irvin,Jake,,74,18,2,1997,1,1,1,11,12,13,5,12,13,17,12,14,5,13,13,17,12,13,5,12,13,17,0,0,0,13,11,6,23,42,18,76,71,74,61,86,77,72,74,62,87,76,71,74,61,85,81,0,82,74,0,0,0,0,0,0,0,0,58,45,2,94-96,3,198,25,30,69,34,1,1,1,4,7,6,75,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,2,0,1,irvin-000jak,26,40,58,0,0,0,2024-03-15,
MLB 2024 Live SP Cole Irvin BAL,61907,67,1,0,2024,N,Baltimore Orioles,Irvin,Cole,,19,31,1,1994,2,2,1,11,16,16,3,14,16,18,16,16,3,14,16,18,16,16,3,14,16,18,0,0,0,16,14,13,23,45,8,67,70,96,61,84,70,73,99,64,91,67,70,96,61,82,59,51,42,53,40,57,0,0,0,0,0,0,72,64,2,91-93,3,193,17,10,45,5,1,1,3,18,17,35,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,2,0,1,irvin-000col,26,36,42,0,0,0,2024-03-15,
Unsung Heroes SP Bert Inks SL4 1894,62165,51,8,0,1894,N,Baltimore Orioles,Inks,Bert,,50,27,1,1871,2,2,1,11,51,54,46,63,55,54,51,53,45,61,55,54,52,55,47,64,56,55,0,0,0,43,59,44,36,7,1,47,71,63,77,61,49,73,64,80,62,47,71,63,77,60,42,36,43,34,0,0,0,0,0,0,0,0,98,72,2,89-91,3,191,29,21,22,17,0,0,0,9,2,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,inks--001ber,22,35,21,0,5001,0,2024-03-15,
MLB 2024 Live 2B Jonathan India CIN,61167,74,1,0,2024,N,Cincinnati Reds,India,Jonathan,,6,15,12,1996,1,1,4,0,68,71,69,78,69,69,71,73,75,81,71,71,68,71,68,78,69,69,3,2,0,31,45,73,58,52,45,1,28,1,1,55,1,27,1,1,53,1,28,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,183,54,64,65,57,3,3,1,58,49,63,0,0,0,55,14,0,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,0,india-000joh,355,599,592,0,0,0,2024-03-15,
Legend CF Ender Inciarte ATL Peak,60569,83,4,0,2017,Y,Atlanta Braves,Inciarte,Ender,Game Ender,11,29,10,1990,2,2,8,0,81,52,32,62,98,70,89,54,27,62,115,70,79,52,34,62,93,71,0,1,0,72,75,74,63,26,44,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,83-85,3,180,3,5,4,7,0,0,0,103,84,107,0,0,0,0,0,0,116,115,119,0,0,0,0,0,1,1,1,7,3,10,0,1,inciar001end,0,1495,1738,0,35000,0,2024-03-15,
Snapshot LF Pete Incaviglia TEX 1989,62724,40,7,0,1989,N,Texas Rangers,Incaviglia,Pete,,29,2,4,1964,1,1,7,0,51,128,93,70,37,65,49,123,80,81,34,63,52,130,98,66,39,66,2,2,0,58,72,61,55,5,9,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,83-85,3,185,9,4,3,10,0,0,0,60,51,62,0,0,0,0,0,0,69,17,0,0,0,0,0,0,1,0,1,5,0,1,0,1,incavi001pet,0,24,27,5001,0,5967,2024-03-15,
Future Legend SP Shota Imanaga CHC 2024,64275,94,6,0,2024,N,Chicago Cubs,Imanaga,Shota,,21,1,9,1993,2,2,1,11,16,18,10,13,15,20,16,18,10,13,15,20,16,18,10,13,15,20,0,0,0,18,18,20,15,48,22,117,71,98,61,87,124,74,100,65,91,116,70,98,60,85,87,97,94,107,0,0,0,0,0,0,0,0,82,57,4,90-92,3,178,18,24,58,6,1,1,2,6,18,24,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,50,0,0,imanag000sho,16999,30000,22705,0,0,0,2024-03-22,
Rookie Sensation 2B Tadahito Iguchi CWS 2005,64063,70,3,0,2005,N,Chicago White Sox,Iguchi,Tadahito,,15,4,12,1974,1,1,4,0,70,69,72,74,58,81,64,62,85,88,49,82,72,72,68,70,61,81,0,0,0,76,71,76,75,46,1,1,11,1,1,20,1,11,1,1,20,1,11,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,4,178,70,48,43,79,0,0,0,4,6,8,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,5,0,1,iguchi001tad,380,700,811,0,15001,0,2024-03-15,
Snapshot CL Raisel Iglesias CIN 2018,62380,68,7,0,2018,N,Cincinnati Reds,Iglesias,Raisel,El Ciclon,26,4,1,1990,1,1,1,13,19,35,38,47,17,22,19,35,38,47,17,22,19,35,38,47,17,22,0,2,0,6,3,6,8,29,10,76,71,60,49,126,73,64,59,42,114,78,76,62,55,136,58,56,0,53,0,49,0,0,0,0,0,0,13,115,3,95-97,3,188,36,25,28,24,0,0,0,9,6,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,2,iglesi000rai,26,60,40,0,0,0,2024-03-15,
MLB 2024 Live CL Raisel Iglesias ATL,61402,82,1,0,2024,N,Atlanta Braves,Iglesias,Raisel,El Ciclon,26,4,1,1990,1,1,1,13,24,18,9,18,29,13,25,19,10,19,30,13,24,18,9,18,29,13,0,0,0,20,20,22,18,18,11,111,70,88,63,76,104,68,87,61,70,117,72,90,66,81,107,88,0,90,0,0,0,0,0,0,0,0,16,39,2,95-97,3,188,41,20,62,19,5,5,4,13,23,10,78,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,3,10,0,0,iglesi000rai,1505,2370,2735,0,0,0,2024-03-15,
MLB 2024 Live 2B Andy Ibanez DET,61678,68,1,0,2024,N,Detroit Tigers,Ibanez,Andy,,77,3,4,1993,1,1,4,0,73,77,58,65,83,64,76,79,63,69,86,67,72,77,57,64,83,63,2,2,0,35,17,72,65,56,41,1,27,1,1,53,1,27,1,1,53,1,27,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,4,178,62,70,66,65,5,5,4,51,61,42,0,0,53,68,55,0,42,0,33,0,1,1,1,1,1,1,1,8,1,2,0,1,ibanez001and,35,50,61,0,0,0,2024-03-15,
Snapshot C Chris Iannetta COL 2008,63115,74,7,0,2008,N,Colorado Rockies,Iannetta,Chris,C I,20,8,4,1983,1,1,2,0,57,96,86,125,53,68,54,86,96,135,48,65,58,100,83,121,54,69,2,0,0,16,5,6,15,12,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,84-86,3,183,3,3,3,3,86,62,47,1,10,3,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,5,0,0,iannet001chr,209,400,384,0,0,15001,2024-03-15,
Unsung Heroes CL Dick Hyde WS1 1958,62108,89,8,0,1958,N,Washington Senators,Hyde,Dick,,35,3,8,1928,1,1,1,13,17,35,37,54,16,21,17,35,37,54,16,21,17,35,37,54,16,21,2,1,0,5,4,6,5,30,4,47,116,74,144,111,44,109,71,133,99,49,125,76,153,121,27,0,0,0,0,29,0,0,0,0,0,0,24,37,2,89-91,3,180,36,21,27,24,0,0,0,8,4,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,1,hyde--002ric,1001,0,2509,0,0,0,2024-03-15,
Snapshot SS Jeff Huson TEX 1992,62904,57,7,0,1992,N,Texas Rangers,Huson,Jeff,,9,15,8,1964,2,1,6,0,69,64,43,77,77,62,60,72,52,65,64,61,71,62,41,82,80,63,0,1,0,75,75,75,82,51,3,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,84-86,3,191,76,57,71,71,0,0,0,5,1,9,0,0,0,77,0,61,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,0,huson-001jef,0,55,51,0,7000,7129,2024-03-15,
Snapshot 1B Butch Huskey NYM 1996,62820,53,7,0,1996,N,New York Mets,Huskey,Butch,,42,10,11,1971,1,1,3,0,65,50,74,53,67,66,72,52,84,59,77,67,63,50,70,50,64,66,0,0,0,38,19,47,39,5,5,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,83-85,4,191,32,26,46,32,0,0,0,74,44,66,0,0,56,0,5,0,0,0,75,0,1,0,1,0,1,0,1,6,0,1,0,1,huskey001rob,7,29,37,0,0,5001,2024-03-15,
Rookie Sensation 1B Don Hurst PHI 1928,64050,65,3,0,1928,N,Philadelphia Phillies,Hurst,Don,,11,12,8,1905,2,2,3,0,53,94,105,105,58,55,50,105,119,94,50,55,55,90,101,109,61,55,0,2,0,42,33,56,50,50,10,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,83-85,3,183,50,24,35,32,0,0,0,3,9,7,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,1,hurst-001fra,31,39,49,0,10001,0,2024-03-15,
Legend SP Bruce Hurst BOS Peak,63543,96,4,0,1986,Y,Boston Red Sox,Hurst,Bruce,,47,24,3,1958,2,2,1,11,15,57,1,64,1,41,13,55,1,74,1,36,15,58,1,61,1,43,0,2,0,16,4,6,28,44,16,83,77,80,71,92,87,79,81,74,97,82,76,80,69,91,97,51,96,0,0,0,0,71,0,0,0,0,73,103,2,89-91,3,191,35,35,31,24,0,0,0,5,1,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,75,0,0,hurst-001bru,8600,15000,12142,0,0,0,2024-03-15,
Unsung Heroes RP Walt Huntzinger NY1 1925,62131,70,8,0,1925,N,New York Giants,Huntzinger,Walt,Shakes,33,6,2,1899,1,1,1,12,18,34,37,49,15,23,18,34,37,49,15,23,18,34,37,49,15,23,0,1,0,5,4,6,5,23,5,56,77,81,71,90,54,72,80,65,83,57,80,83,75,95,0,53,0,0,0,0,54,0,0,0,0,0,24,105,2,89-91,4,183,28,21,24,24,0,0,0,3,4,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,huntzi001wal,200,275,265,0,15001,0,2024-03-15,
Snapshot SS Steve Huntz SD 1970,62736,41,7,0,1970,N,San Diego Padres,Huntz,Steve,,25,3,12,1945,3,1,6,0,51,49,76,111,63,42,50,57,90,126,59,45,51,45,72,107,65,42,0,0,2,27,21,30,42,28,4,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,83-85,3,185,80,61,74,73,0,0,0,7,7,2,0,0,0,0,73,67,0,0,0,0,0,1,1,1,0,0,0,4,0,1,0,0,huntz-001ste,0,75,40,13088,0,16037,2024-03-15,
Snapshot SP Catfish Hunter OAK 1971,62571,72,7,0,1971,N,Oakland Athletics,Hunter,Catfish,Jim,27,8,4,1946,1,1,1,11,60,53,53,58,65,60,54,44,63,49,55,59,63,55,50,62,69,61,0,0,0,16,3,11,26,27,1,65,75,64,59,114,63,72,64,56,110,66,77,65,62,118,68,61,54,70,0,0,0,0,0,0,0,0,86,43,4,90-92,3,183,26,31,27,24,0,0,0,6,5,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,hunter001jam,415,0,499,0,29998,0,2024-03-15,
Legend 2B Ron Hunt MON Peak,63608,90,4,0,1971,Y,Montreal Expos,Hunt,Ron,,33,23,2,1941,1,1,4,0,86,71,52,106,118,65,90,79,60,123,129,66,85,68,48,101,116,65,2,2,0,45,50,63,51,66,72,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,83-85,3,183,76,73,49,60,0,0,0,9,1,7,0,0,0,77,60,0,0,0,0,0,0,1,1,0,0,0,0,4,4,50,0,0,hunt--001ron,0,9999,5413,0,0,50001,2024-03-15,
Rookie Sensation SS Bill Hunnefield CWS 1926,63988,53,3,0,1926,N,Chicago White Sox,Hunnefield,Bill,Wild Bill,5,5,1,1899,3,1,6,0,66,73,50,63,77,59,60,85,57,72,65,60,69,69,46,61,81,59,0,1,0,66,83,77,74,94,10,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,3,178,82,59,75,74,0,0,0,8,10,6,0,0,0,64,63,68,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,hunnef001wil,7,20,29,0,0,0,2024-03-15,
MLB 2024 Live RF Cooper Hummel SF,60906,59,1,0,2024,N,San Francisco Giants,Hummel,Cooper,,21,28,11,1994,3,1,9,0,59,80,51,94,60,63,60,83,52,96,60,65,59,80,51,93,61,63,2,2,0,82,57,77,50,56,34,1,34,1,1,73,1,34,1,1,73,1,34,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,4,178,47,44,48,43,47,47,43,61,60,55,0,35,23,0,19,0,71,0,59,1,1,1,1,1,1,1,1,8,0,1,0,1,hummel000coo,0,7,8,0,0,0,2024-03-15,
Snapshot 3B Tim Hulett BAL 1993,63215,78,7,0,1993,N,Baltimore Orioles,Hulett,Tim,,36,12,1,1960,1,1,5,0,76,54,23,75,52,108,76,60,25,68,53,108,76,53,23,77,52,108,2,0,0,26,25,46,33,9,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4,83-85,3,183,94,77,99,95,0,0,0,8,10,3,0,0,0,28,103,39,0,0,0,0,0,1,1,0,0,0,0,6,2,5,0,0,hulett001tim,225,650,647,15001,0,15001,2024-03-15,
Rookie Sensation SS Billy Hulen PHI 1896,63962,48,3,0,1896,N,Philadelphia Phillies,Hulen,Billy,,68,12,3,1870,2,2,6,0,59,103,18,101,70,55,58,99,18,97,69,54,60,105,19,103,71,56,2,1,0,73,76,80,86,53,86,1,9,1,1,18,1,10,1,1,18,1,9,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,83-85,4,173,63,56,62,64,0,0,0,72,56,64,0,0,0,0,0,24,0,39,0,0,0,0,0,1,0,1,0,1,0,1,0,1,hulen-001bil,0,45,17,0,5001,0,2024-03-15,
Snapshot RP Jared Hughes PIT 2014,62404,68,7,0,2014,N,Pittsburgh Pirates,Hughes,Jared,Robot,48,4,7,1985,1,1,1,12,20,35,38,47,17,23,20,35,38,47,17,23,20,35,38,47,17,23,2,1,0,6,5,6,6,23,2,35,96,76,83,121,32,77,70,70,95,38,110,80,97,142,20,22,0,0,0,24,0,0,0,0,0,0,13,33,0,87-89,2,201,36,21,27,24,0,0,0,7,1,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,hughes003wil,26,66,110,0,0,0,2024-03-15,
Snapshot 2B Miller Huggins CIN 1908,63071,68,7,0,1908,N,Cincinnati Reds,Huggins,Miller,Hug,57,27,3,1878,3,1,4,0,59,59,27,85,74,52,58,70,33,88,71,53,59,56,26,84,75,52,0,1,0,66,78,80,66,92,50,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,3,183,91,68,60,97,0,0,0,10,4,10,0,0,0,103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,huggin001mil,26,125,50,0,0,10001,2024-03-15,
MLB 2024 Live C Sam Huff TEX,61466,77,1,0,2024,N,Texas Rangers,Huff,Sam,,55,14,1,1998,1,1,2,0,64,55,94,69,61,70,67,57,97,71,63,73,63,55,94,69,61,69,2,2,0,2,4,6,52,56,46,1,27,1,1,53,1,27,1,1,53,1,27,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,90-92,3,193,23,32,51,13,57,57,77,32,39,47,0,60,9,0,0,0,0,0,0,1,1,0,1,0,1,0,1,8,2,5,0,1,huff--000sam,350,540,661,0,0,0,2024-03-15,
Rookie Sensation SP Tim Hudson OAK 1999,63699,83,3,0,1999,N,Oakland Athletics,Hudson,Tim,,52,14,7,1975,1,1,1,11,14,31,38,53,13,20,13,34,45,63,12,20,15,31,36,50,14,21,0,2,0,5,4,6,5,29,3,95,91,50,104,81,92,89,50,101,78,98,94,51,106,85,0,63,57,93,52,90,78,0,0,0,0,0,70,34,1,90-92,3,185,25,36,28,23,0,0,0,9,4,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,hudson001tim,1001,3320,2553,0,0,0,2024-03-15,
Legend 2B Orlando Hudson ARI Peak,63595,87,4,0,2007,Y,Arizona Diamondbacks,Hudson,Orlando,,1,12,12,1977,3,1,4,0,75,75,53,76,77,72,75,64,54,64,76,72,76,78,53,79,78,73,2,0,0,66,51,73,56,44,57,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,183,94,87,62,84,0,0,0,9,3,1,0,0,0,107,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,15,0,0,hudson001orl,0,2799,1702,0,0,0,2024-03-15,
MLB 2024 Live RP Dakota Hudson COL,61003,63,1,0,2024,N,Colorado Rockies,Hudson,Dakota,,43,15,9,1994,1,1,1,11,21,30,11,31,17,25,21,30,11,31,17,25,21,30,11,31,17,25,0,0,0,14,19,6,18,39,21,52,80,73,82,81,49,77,72,78,74,53,85,74,87,87,24,24,0,18,27,29,0,0,0,0,0,0,64,52,0,92-94,3,196,21,41,65,47,2,2,1,16,28,27,78,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,1,2,0,1,hudson000dak,0,50,61,0,0,0,2024-03-15,
Rookie Sensation CL John Hudek HOU 1994,63719,68,3,0,1994,N,Houston Astros,Hudek,John,,35,8,8,1966,3,1,1,13,20,35,38,47,17,23,20,35,38,48,17,23,20,35,38,47,17,23,0,1,0,5,5,6,5,28,5,114,72,45,54,116,104,63,44,43,104,123,78,47,61,125,0,104,0,0,0,0,104,0,0,0,0,0,11,115,4,94-96,3,185,28,21,24,24,0,0,0,2,4,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,hudek-001joh,30,49,52,0,0,0,2024-03-15,
